Fecha Desde; Fecha Hasta; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
20190101;20190131;F1 0708; CIRUELAS MORADAS         ;92; CHILE               ;19185;2,2;5;1
20190101;20190131;F1 0720; CIRUELA ANGELENO         ;91; SUDAFRICA           ;15950;1,1;2,25;1
20190101;20190131;F1 0721; CIRUELA OTRA FAMILIA BLAC;91; SUDAFRICA           ;4820;2,88;3,5;2,5
20190101;20190131;F1 0721; CIRUELA OTRA FAMILIA BLAC;92; CHILE               ;1215;2,85;3,5;2,5
20190101;20190131;F1 0802; COCO EN SECO             ;137; COSTA DE MARFIL     ;23000;1,3;1,3;1,3
20190101;20190131;F1 0901; CHIRIMOYAS               ;4; ALMERIA             ;4397;2;3,2;0,9
20190101;20190131;F1 0901; CHIRIMOYAS               ;18; GRANADA             ;432547;2,12;3,3;0,9
20190101;20190131;F1 0901; CHIRIMOYAS               ;29; MALAGA              ;5700;2,08;3,2;0,9
20190101;20190131;F1 0901; CHIRIMOYAS               ;46; VALENCIA            ;3200;2;3,2;1,65
20190101;20190131;F1 1003; DATIL MEDJOUL            ;3; ALICANTE            ;1750;5;10,4;2,3
20190101;20190131;F1 1003; DATIL MEDJOUL            ;87; ISRAEL              ;11580;6,5;11;2,3
20190101;20190131;F1 1003; DATIL MEDJOUL            ;119; TÚNEZ               ;350;5;10,4;2,3
20190101;20190131;F1 1201; FRESON                   ;21; HUELVA              ;2589821;2,91;4,25;0,9
20190101;20190131;F1 1201; FRESON                   ;40; SEGOVIA             ;25220;2,68;4,25;0,9
20190101;20190131;F1 1201; FRESON                   ;41; SEVILLA             ;14200;3,5;4;1,5
20190101;20190131;F1 1301; GRANADAS                 ;3; ALICANTE            ;478190;1,1;1,6;0,6
20190101;20190131;F1 1301; GRANADAS                 ;18; GRANADA             ;8500;1;1,6;0,65
20190101;20190131;F1 1301; GRANADAS                 ;21; HUELVA              ;12000;1;1,6;0,65
20190101;20190131;F1 1301; GRANADAS                 ;30; MURCIA              ;51050;1,1;1,6;0,6
20190101;20190131;F1 1301; GRANADAS                 ;87; ISRAEL              ;19120;1,05;1,6;0,6
20190101;20190131;F1 1301; GRANADAS                 ;88; TURQUIA             ;21620;1;1,6;0,65
20190101;20190131;F1 1402; HIGOS SECOS NACIONALES   ;5; AVILA               ;2200;4;5,2;2,5
20190101;20190131;F1 1504; LIMON PRIMAFIORI         ;3; ALICANTE            ;136920;0,83;1,4;0,5
20190101;20190131;F1 1504; LIMON PRIMAFIORI         ;4; ALMERIA             ;111349;0,83;1,4;0,5
20190101;20190131;F1 1504; LIMON PRIMAFIORI         ;21; HUELVA              ;3300;0,8;1,4;0,5
20190101;20190131;F1 1504; LIMON PRIMAFIORI         ;29; MALAGA              ;32160;0,8;1,3;0,6
20190101;20190131;F1 1504; LIMON PRIMAFIORI         ;30; MURCIA              ;2347825;0,82;1,4;0,5
20190101;20190131;F1 1504; LIMON PRIMAFIORI         ;46; VALENCIA            ;48818;0,82;1,3;0,5
20190101;20190131;F1 1603; MANDARINAS CLEMENULES    ;3; ALICANTE            ;3839;0,92;1,5;0,35
20190101;20190131;F1 1603; MANDARINAS CLEMENULES    ;4; ALMERIA             ;1900;0,88;1,5;0,3
20190101;20190131;F1 1603; MANDARINAS CLEMENULES    ;12; CASTELLON           ;31063;0,91;1,5;0,3
20190101;20190131;F1 1603; MANDARINAS CLEMENULES    ;21; HUELVA              ;601;0,95;1,5;0,4
20190101;20190131;F1 1603; MANDARINAS CLEMENULES    ;29; MALAGA              ;4225;0,94;1,5;0,3
20190101;20190131;F1 1603; MANDARINAS CLEMENULES    ;30; MURCIA              ;18524;0,89;1,5;0,3
20190101;20190131;F1 1603; MANDARINAS CLEMENULES    ;41; SEVILLA             ;1430;0,86;1,5;0,3
20190101;20190131;F1 1603; MANDARINAS CLEMENULES    ;46; VALENCIA            ;117456;0,9;1,5;0,3
20190101;20190131;F1 1603; MANDARINAS CLEMENULES    ;87; ISRAEL              ;2238;0,85;1,1;0,35
20190101;20190131;F1 1605; MANDARINAS CLEMENVILLES  ;3; ALICANTE            ;71690;1;1,5;0,35
20190101;20190131;F1 1605; MANDARINAS CLEMENVILLES  ;4; ALMERIA             ;34271;1;1,5;0,35
20190101;20190131;F1 1605; MANDARINAS CLEMENVILLES  ;12; CASTELLON           ;580096;1;1,5;0,35
20190101;20190131;F1 1605; MANDARINAS CLEMENVILLES  ;21; HUELVA              ;11429;1;1,5;0,6
20190101;20190131;F1 1605; MANDARINAS CLEMENVILLES  ;29; MALAGA              ;79921;1;1,5;0,5
20190101;20190131;F1 1605; MANDARINAS CLEMENVILLES  ;30; MURCIA              ;326802;1;1,5;0,35
20190101;20190131;F1 1605; MANDARINAS CLEMENVILLES  ;41; SEVILLA             ;25980;1;1,5;0,35
20190101;20190131;F1 1605; MANDARINAS CLEMENVILLES  ;46; VALENCIA            ;2144384;1;1,5;0,35
20190101;20190131;F1 1605; MANDARINAS CLEMENVILLES  ;87; ISRAEL              ;36703;1;1,4;0,35
20190101;20190131;F1 1607; MANDARINAS HERNANDINA    ;3; ALICANTE            ;970;1;1,2;0,8
20190101;20190131;F1 1607; MANDARINAS HERNANDINA    ;4; ALMERIA             ;1319;1;1,2;0,8
20190101;20190131;F1 1607; MANDARINAS HERNANDINA    ;12; CASTELLON           ;4480;1;1,2;0,8
20190101;20190131;F1 1607; MANDARINAS HERNANDINA    ;29; MALAGA              ;120;1;1,2;0,8
20190101;20190131;F1 1607; MANDARINAS HERNANDINA    ;30; MURCIA              ;15081;1;1,2;0,8
20190101;20190131;F1 1607; MANDARINAS HERNANDINA    ;41; SEVILLA             ;680;1;1,2;0,8
20190101;20190131;F1 1607; MANDARINAS HERNANDINA    ;46; VALENCIA            ;51109;1;1,2;0,8
20190101;20190131;F1 1607; MANDARINAS HERNANDINA    ;87; ISRAEL              ;4476;1;1,2;0,8
20190101;20190131;F1 1617; MANDARINA ORRI           ;3; ALICANTE            ;291;2;2,4;1,8
20190101;20190131;F1 1617; MANDARINA ORRI           ;4; ALMERIA             ;498;2;2,5;1,2
20190101;20190131;F1 1617; MANDARINA ORRI           ;12; CASTELLON           ;5623;2;2,5;1,2
20190101;20190131;F1 1617; MANDARINA ORRI           ;29; MALAGA              ;240;2;2,5;1,2
20190101;20190131;F1 1617; MANDARINA ORRI           ;30; MURCIA              ;10068;2;2,5;1,2
20190101;20190131;F1 1617; MANDARINA ORRI           ;41; SEVILLA             ;510;2;2,5;1,2
20190101;20190131;F1 1617; MANDARINA ORRI           ;46; VALENCIA            ;36164;2;2,5;1,2
20190101;20190131;F1 1617; MANDARINA ORRI           ;87; ISRAEL              ;1343;2;2,4;1,8
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;6; BADAJOZ             ;525;1,1;1,5;0,5
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;8; BARCELONA           ;43688;1,11;1,5;0,45
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;17; GERONA              ;222859;1,12;1,5;0,4
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;22; HUESCA              ;88713;1,1;1,5;0,4
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;24; LEON                ;11218;1,09;1,5;0,45
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;25; LERIDA              ;291239;1,11;1,5;0,4
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;26; LA RIOJA            ;20937;1,13;1,5;0,45
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;28; MADRID              ;1533;1,1;1,5;0,5
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;30; MURCIA              ;2684;1;1,45;0,45
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;31; NAVARRA             ;48182;1,11;1,5;0,4
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;36; PONTEVEDRA          ;2104;1,1;1,5;0,5
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;42; SORIA               ;39216;1,09;1,5;0,4
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;44; TERUEL              ;134809;1,14;1,5;0,45
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;46; VALENCIA            ;2331;1,2;1,5;0,45
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;50; ZARAGOZA            ;756488;1,12;1,5;0,4
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;54; POLONIA             ;176729;1,11;1,5;0,45
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;60; FRANCIA             ;151289;1,12;1,5;0,4
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;62; ITALIA              ;154278;1,11;1,5;0,45
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;64; BELGICA             ;7669;1,15;1,5;0,45
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;69; PORTUGAL            ;315;1,05;1,45;0,45
20190101;20190131;F1 1701; MANZANAS GOLDEN          ;81; AUSTRIA             ;9937;1,1;1,5;0,5
20190101;20190131;F1 1702; MANZANAS STARKING        ;6; BADAJOZ             ;250;1,2;1,25;1
20190101;20190131;F1 1702; MANZANAS STARKING        ;8; BARCELONA           ;20804;1,1;1,25;0,75
20190101;20190131;F1 1702; MANZANAS STARKING        ;17; GERONA              ;106124;1,09;1,25;0,75
20190101;20190131;F1 1702; MANZANAS STARKING        ;22; HUESCA              ;42244;1,07;1,25;0,75
20190101;20190131;F1 1702; MANZANAS STARKING        ;24; LEON                ;5342;1,15;1,25;0,9
20190101;20190131;F1 1702; MANZANAS STARKING        ;25; LERIDA              ;138686;1,1;1,25;0,75
20190101;20190131;F1 1702; MANZANAS STARKING        ;26; LA RIOJA            ;9970;1,15;1,25;0,75
20190101;20190131;F1 1702; MANZANAS STARKING        ;28; MADRID              ;730;1,2;1,25;1
20190101;20190131;F1 1702; MANZANAS STARKING        ;30; MURCIA              ;1278;1,1;1,25;0,85
20190101;20190131;F1 1702; MANZANAS STARKING        ;31; NAVARRA             ;22944;1,08;1,25;0,75
20190101;20190131;F1 1702; MANZANAS STARKING        ;36; PONTEVEDRA          ;1002;1,2;1,25;1
20190101;20190131;F1 1702; MANZANAS STARKING        ;42; SORIA               ;18674;1,11;1,25;0,75
20190101;20190131;F1 1702; MANZANAS STARKING        ;44; TERUEL              ;64195;1,09;1,25;0,75
20190101;20190131;F1 1702; MANZANAS STARKING        ;46; VALENCIA            ;1110;1;1,25;0,75
20190101;20190131;F1 1702; MANZANAS STARKING        ;50; ZARAGOZA            ;360232;1,09;1,25;0,75
20190101;20190131;F1 1702; MANZANAS STARKING        ;54; POLONIA             ;84158;1,12;1,25;0,75
20190101;20190131;F1 1702; MANZANAS STARKING        ;60; FRANCIA             ;72042;1,1;1,25;0,75
20190101;20190131;F1 1702; MANZANAS STARKING        ;62; ITALIA              ;73465;1,12;1,25;0,75
20190101;20190131;F1 1702; MANZANAS STARKING        ;64; BELGICA             ;3652;1,1;1,25;0,75
20190101;20190131;F1 1702; MANZANAS STARKING        ;69; PORTUGAL            ;150;1;1,1;0,9
20190101;20190131;F1 1702; MANZANAS STARKING        ;81; AUSTRIA             ;4732;1,2;1,25;1
20190101;20190131;F1 1703; MANZANAS REINETA         ;6; BADAJOZ             ;425;1,3;1,5;0,75
20190101;20190131;F1 1703; MANZANAS REINETA         ;8; BARCELONA           ;35367;1,31;1,8;0,65
20190101;20190131;F1 1703; MANZANAS REINETA         ;17; GERONA              ;180409;1,29;1,8;0,6
20190101;20190131;F1 1703; MANZANAS REINETA         ;22; HUESCA              ;71814;1,29;1,8;0,6
20190101;20190131;F1 1703; MANZANAS REINETA         ;24; LEON                ;9082;1,31;1,7;0,65
20190101;20190131;F1 1703; MANZANAS REINETA         ;25; LERIDA              ;235765;1,3;1,8;0,6
20190101;20190131;F1 1703; MANZANAS REINETA         ;26; LA RIOJA            ;16949;1,3;1,8;0,7
20190101;20190131;F1 1703; MANZANAS REINETA         ;28; MADRID              ;1241;1,3;1,5;0,75
20190101;20190131;F1 1703; MANZANAS REINETA         ;30; MURCIA              ;2173;1;1,6;0,7
20190101;20190131;F1 1703; MANZANAS REINETA         ;31; NAVARRA             ;39005;1,29;1,8;0,6
20190101;20190131;F1 1703; MANZANAS REINETA         ;36; PONTEVEDRA          ;1703;1,3;1,5;0,75
20190101;20190131;F1 1703; MANZANAS REINETA         ;42; SORIA               ;31747;1,29;1,8;0,6
20190101;20190131;F1 1703; MANZANAS REINETA         ;44; TERUEL              ;109131;1,3;1,8;0,65
20190101;20190131;F1 1703; MANZANAS REINETA         ;46; VALENCIA            ;1887;1,3;1,8;0,7
20190101;20190131;F1 1703; MANZANAS REINETA         ;50; ZARAGOZA            ;612394;1,3;1,8;0,6
20190101;20190131;F1 1703; MANZANAS REINETA         ;54; POLONIA             ;143068;1,31;1,8;0,65
20190101;20190131;F1 1703; MANZANAS REINETA         ;60; FRANCIA             ;122471;1,31;1,8;0,6
20190101;20190131;F1 1703; MANZANAS REINETA         ;62; ITALIA              ;124891;1,31;1,8;0,65
20190101;20190131;F1 1703; MANZANAS REINETA         ;64; BELGICA             ;6208;1,3;1,8;0,7
20190101;20190131;F1 1703; MANZANAS REINETA         ;69; PORTUGAL            ;255;1,35;1,7;0,65
20190101;20190131;F1 1703; MANZANAS REINETA         ;81; AUSTRIA             ;8044;1,3;1,5;0,75
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;6; BADAJOZ             ;225;1,8;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;8; BARCELONA           ;18724;1,74;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;17; GERONA              ;95511;1,69;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;22; HUESCA              ;38019;1,7;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;24; LEON                ;4808;1,8;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;25; LERIDA              ;124817;1,72;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;26; LA RIOJA            ;8973;1,73;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;28; MADRID              ;657;1,8;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;30; MURCIA              ;1150;1,2;2,5;0,7
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;31; NAVARRA             ;20650;1,71;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;36; PONTEVEDRA          ;902;1,8;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;42; SORIA               ;16807;1,74;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;44; TERUEL              ;57776;1,69;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;46; VALENCIA            ;999;1,55;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;50; ZARAGOZA            ;324208;1,71;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;54; POLONIA             ;75745;1,74;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;60; FRANCIA             ;64837;1,74;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;62; ITALIA              ;66118;1,75;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;64; BELGICA             ;3287;1,68;2,5;0,6
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;69; PORTUGAL            ;135;1,8;2,5;0,9
20190101;20190131;F1 1705; MANZANAS VERDE DONCELLA  ;81; AUSTRIA             ;4259;1,8;2,5;0,6
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;6; BADAJOZ             ;200;1,2;1,3;1
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;8; BARCELONA           ;16643;1,18;1,35;0,8
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;17; GERONA              ;84900;1,18;1,35;0,8
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;22; HUESCA              ;33796;1,16;1,35;0,8
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;24; LEON                ;4273;1,18;1,3;0,8
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;25; LERIDA              ;110947;1,17;1,35;0,8
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;26; LA RIOJA            ;7976;1,2;1,35;1
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;28; MADRID              ;584;1,2;1,3;1
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;30; MURCIA              ;1022;1,2;1,3;0,9
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;31; NAVARRA             ;18354;1,16;1,35;0,8
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;36; PONTEVEDRA          ;802;1,2;1,3;1
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;42; SORIA               ;14939;1,16;1,35;0,8
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;44; TERUEL              ;51356;1,19;1,35;0,8
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;46; VALENCIA            ;888;1,2;1,35;1
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;50; ZARAGOZA            ;288185;1,18;1,35;0,8
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;54; POLONIA             ;67327;1,18;1,35;0,8
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;60; FRANCIA             ;57634;1,18;1,35;0,8
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;62; ITALIA              ;58773;1,18;1,35;0,8
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;64; BELGICA             ;2922;1,2;1,35;1
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;69; PORTUGAL            ;120;1,1;1,2;0,8
20190101;20190131;F1 1707; MANZANA GRANNY SMITH     ;81; AUSTRIA             ;3786;1,2;1,3;1
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;6; BADAJOZ             ;500;1,2;1,35;0,6
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;8; BARCELONA           ;41608;1,18;1,35;0,5
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;17; GERONA              ;212247;1,19;1,4;0,5
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;22; HUESCA              ;84488;1,18;1,4;0,5
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;24; LEON                ;10684;1,18;1,35;0,5
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;25; LERIDA              ;277369;1,18;1,4;0,5
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;26; LA RIOJA            ;19940;1,2;1,35;0,5
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;28; MADRID              ;1460;1,2;1,35;0,6
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;30; MURCIA              ;2556;1,3;1,4;0,6
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;31; NAVARRA             ;45888;1,18;1,4;0,5
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;36; PONTEVEDRA          ;2004;1,2;1,35;0,6
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;42; SORIA               ;37349;1,18;1,4;0,5
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;44; TERUEL              ;128390;1,19;1,35;0,5
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;46; VALENCIA            ;2220;1,2;1,3;0,5
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;50; ZARAGOZA            ;720465;1,18;1,4;0,5
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;54; POLONIA             ;168316;1,18;1,35;0,5
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;60; FRANCIA             ;144084;1,18;1,35;0,5
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;62; ITALIA              ;146931;1,18;1,35;0,5
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;64; BELGICA             ;7304;1,2;1,35;0,5
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;69; PORTUGAL            ;300;1,1;1,3;0,5
20190101;20190131;F1 1713; MANZANA ROYAL GALA       ;81; AUSTRIA             ;9464;1,2;1,35;0,6
20190101;20190131;F1 1714; MANZANA FUJI             ;6; BADAJOZ             ;275;1,3;1,5;0,7
20190101;20190131;F1 1714; MANZANA FUJI             ;8; BARCELONA           ;22884;1,31;1,7;0,6
20190101;20190131;F1 1714; MANZANA FUJI             ;17; GERONA              ;116736;1,31;1,8;0,6
20190101;20190131;F1 1714; MANZANA FUJI             ;22; HUESCA              ;46469;1,3;1,8;0,6
20190101;20190131;F1 1714; MANZANA FUJI             ;24; LEON                ;5876;1,3;1,7;0,6
20190101;20190131;F1 1714; MANZANA FUJI             ;25; LERIDA              ;152554;1,3;1,8;0,6
20190101;20190131;F1 1714; MANZANA FUJI             ;26; LA RIOJA            ;10967;1,31;1,7;0,7
