"station","name","date","tavg","tmax","tmin"
"SP000008215","NAVACERRADA, SP","1970-12","27.1","31.6","22.5"
"SP000008215","NAVACERRADA, SP","1971-01","28.9","33.6","24.2"
"SP000008215","NAVACERRADA, SP","1971-02",,"37.5",
"SP000008215","NAVACERRADA, SP","1971-03","26.0","30.7","21.3"
"SP000008215","NAVACERRADA, SP","1971-04","35.4","39.3","31.5"
"SP000008215","NAVACERRADA, SP","1971-05","38.3","42.5","34.2"
"SP000008215","NAVACERRADA, SP","1971-06","48.1","54.4","41.7"
"SP000008215","NAVACERRADA, SP","1971-07","58.4","66.1","50.7"
"SP000008215","NAVACERRADA, SP","1971-08","58.0","66.4","49.5"
"SP000008215","NAVACERRADA, SP","1971-09","55.4","62.9","47.9"
"SP000008215","NAVACERRADA, SP","1971-10","48.7","54.3","43.1"
"SP000008215","NAVACERRADA, SP","1971-11","30.5","35.2","25.9"
"SP000008215","NAVACERRADA, SP","1971-12","32.5","35.9","29.1"
"SP000008215","NAVACERRADA, SP","1972-01","24.8","28.9","20.6"
"SP000008215","NAVACERRADA, SP","1972-02","27.3","31.3","23.3"
"SP000008215","NAVACERRADA, SP","1972-03","29.6","32.7","26.6"
"SP000008215","NAVACERRADA, SP","1972-04","32.3","38.0","26.6"
"SP000008215","NAVACERRADA, SP","1972-05","39.7","45.3","34.2"
"SP000008215","NAVACERRADA, SP","1972-06","51.2","59.1","43.4"
"SP000008215","NAVACERRADA, SP","1972-07","59.7","67.9","51.5"
"SP000008215","NAVACERRADA, SP","1972-08","57.5","65.8","49.3"
"SP000008215","NAVACERRADA, SP","1972-09","46.2","51.5","40.9"
"SP000008215","NAVACERRADA, SP","1972-10","40.5","44.3","36.8"
"SP000008215","NAVACERRADA, SP","1972-11","37.0","40.9","33.1"
"SP000008215","NAVACERRADA, SP","1972-12","30.7","34.1","27.3"
"SP000008215","NAVACERRADA, SP","1973-01","30.0","34.4","25.7"
"SP000008215","NAVACERRADA, SP","1973-02",,"32.3",
"SP000008215","NAVACERRADA, SP","1973-03","32.5","38.0","26.9"
"SP000008215","NAVACERRADA, SP","1973-04","37.6","44.2","31.0"
"SP000008215","NAVACERRADA, SP","1973-05","44.6","50.6","38.6"
"SP000008215","NAVACERRADA, SP","1973-06","51.4","57.8","45.0"
"SP000008215","NAVACERRADA, SP","1973-07","57.6","65.9","49.2"
"SP000008215","NAVACERRADA, SP","1973-08","62.9","71.0","54.9"
"SP000008215","NAVACERRADA, SP","1973-09","53.6","61.2","45.9"
"SP000008215","NAVACERRADA, SP","1973-10","44.0","49.2","38.8"
"SP000008215","NAVACERRADA, SP","1973-11","40.4","45.8","34.9"
"SP000008215","NAVACERRADA, SP","1973-12","28.3","32.4","24.1"
"SP000008215","NAVACERRADA, SP","1974-01","32.3","36.5","28.0"
"SP000008215","NAVACERRADA, SP","1974-02",,,"22.8"
"SP000008215","NAVACERRADA, SP","1974-03","30.7","34.7","26.8"
"SP000008215","NAVACERRADA, SP","1974-04","33.8","38.1","29.6"
"SP000008215","NAVACERRADA, SP","1974-05","45.0","51.5","38.6"
"SP000008215","NAVACERRADA, SP","1974-06","51.7","58.2","45.2"
"SP000008215","NAVACERRADA, SP","1974-07","60.4","68.0","52.8"
"SP000008215","NAVACERRADA, SP","1974-08","59.5","67.9","51.0"
"SP000008215","NAVACERRADA, SP","1974-09","52.0","59.8","44.3"
"SP000008215","NAVACERRADA, SP","1974-10","36.0","41.8","30.1"
"SP000008215","NAVACERRADA, SP","1974-11","35.9","40.2","31.5"
"SP000008215","NAVACERRADA, SP","1974-12","40.0","45.0","35.1"
"SP000008215","NAVACERRADA, SP","1975-01","34.8","39.5","30.1"
"SP000008215","NAVACERRADA, SP","1975-02",,"35.4",
"SP000008215","NAVACERRADA, SP","1975-03","27.6","31.7","23.4"
"SP000008215","NAVACERRADA, SP","1975-04","35.7","41.7","29.7"
"SP000008215","NAVACERRADA, SP","1975-05","38.9","44.8","33.1"
"SP000008215","NAVACERRADA, SP","1975-06","51.0","57.0","45.1"
"SP000008215","NAVACERRADA, SP","1975-07","63.8","72.0","55.6"
"SP000008215","NAVACERRADA, SP","1975-08","59.2","67.5","50.8"
"SP000008215","NAVACERRADA, SP","1975-09","49.6","55.7","43.4"
"SP000008215","NAVACERRADA, SP","1975-10","45.6","51.0","40.2"
"SP000008215","NAVACERRADA, SP","1975-11","33.5","37.5","29.4"
"SP000008215","NAVACERRADA, SP","1975-12","27.9","31.7","24.0"
"SP000008215","NAVACERRADA, SP","1976-01","35.8","40.8","30.8"
"SP000008215","NAVACERRADA, SP","1976-02","29.5","33.2","25.7"
"SP000008215","NAVACERRADA, SP","1976-03","33.9","39.1","28.7"
"SP000008215","NAVACERRADA, SP","1976-04","33.7","38.0","29.4"
"SP000008215","NAVACERRADA, SP","1976-05","49.0","55.6","42.5"
"SP000008215","NAVACERRADA, SP","1976-06","56.1","63.7","48.5"
"SP000008215","NAVACERRADA, SP","1976-07","59.3","66.3","52.3"
"SP000008215","NAVACERRADA, SP","1976-08","58.2","65.4","51.1"
"SP000008215","NAVACERRADA, SP","1976-09","49.9","55.8","43.9"
"SP000008215","NAVACERRADA, SP","1976-10","38.3","42.9","33.7"
"SP000008215","NAVACERRADA, SP","1976-11","33.7","38.8","28.5"
"SP000008215","NAVACERRADA, SP","1976-12","32.8","36.5","29.2"
"SP000008215","NAVACERRADA, SP","1977-01","29.6","33.7","25.6"
"SP000008215","NAVACERRADA, SP","1977-03","35.5","40.6","30.4"
"SP000008215","NAVACERRADA, SP","1977-04","40.0","46.3","33.8"
"SP000008215","NAVACERRADA, SP","1977-05","39.6","44.8","34.3"
"SP000008215","NAVACERRADA, SP","1977-06","47.0","53.4","40.5"
"SP000008215","NAVACERRADA, SP","1977-07","51.6","58.2","45.0"
"SP000008215","NAVACERRADA, SP","1977-08","54.1","61.2","47.0"
"SP000008215","NAVACERRADA, SP","1977-09","57.5","64.1","50.9"
"SP000008215","NAVACERRADA, SP","1977-10","45.7","50.0","41.3"
"SP000008215","NAVACERRADA, SP","1977-11","35.7","39.9","31.5"
"SP000008215","NAVACERRADA, SP","1977-12","35.7","39.6","31.8"
"SP000008215","NAVACERRADA, SP","1978-01","28.1","32.2","24.1"
"SP000008215","NAVACERRADA, SP","1978-03","34.1","39.6","28.6"
"SP000008215","NAVACERRADA, SP","1978-04","33.0","37.7","28.4"
"SP000008215","NAVACERRADA, SP","1978-05","39.6","44.2","35.1"
"SP000008215","NAVACERRADA, SP","1978-06","46.8","53.0","40.7"
"SP000008215","NAVACERRADA, SP","1978-07","60.5","68.7","52.4"
"SP000008215","NAVACERRADA, SP","1978-08","63.3","71.1","55.6"
"SP000008215","NAVACERRADA, SP","1978-09","60.4","67.2","53.6"
"SP000008215","NAVACERRADA, SP","1978-10","45.0","50.1","39.9"
"SP000008215","NAVACERRADA, SP","1978-11","36.8","40.9","32.8"
"SP000008215","NAVACERRADA, SP","1978-12","32.5","36.3","28.6"
"SP000008215","NAVACERRADA, SP","1979-01","31.2","34.3","28.2"
"SP000008215","NAVACERRADA, SP","1979-03","30.4","34.1","26.7"
"SP000008215","NAVACERRADA, SP","1979-04","31.5","36.1","27.0"
"SP000008215","NAVACERRADA, SP","1979-05","45.9","52.7","39.1"
"SP000008215","NAVACERRADA, SP","1979-06","56.0","63.1","48.9"
"SP000008215","NAVACERRADA, SP","1979-07","60.3","68.3","52.3"
"SP000008215","NAVACERRADA, SP","1979-08","60.3","69.3","51.2"
"SP000008215","NAVACERRADA, SP","1979-09","53.4","59.4","47.4"
"SP000008215","NAVACERRADA, SP","1979-10","40.2","43.4","37.1"
"SP000008215","NAVACERRADA, SP","1979-11","39.1","44.1","34.0"
"SP000008215","NAVACERRADA, SP","1979-12","34.4","38.6","30.3"
"SP000008215","NAVACERRADA, SP","1980-01","30.1","34.0","26.3"
"SP000008215","NAVACERRADA, SP","1980-02","34.9","39.4","30.4"
"SP000008215","NAVACERRADA, SP","1980-03","32.5","37.0","27.9"
"SP000008215","NAVACERRADA, SP","1980-04","36.5","42.4","30.5"
"SP000008215","NAVACERRADA, SP","1980-05","39.6","44.7","34.6"
"SP000008215","NAVACERRADA, SP","1980-06","51.4","58.6","44.2"
"SP000008215","NAVACERRADA, SP","1980-07","58.5","67.2","49.9"
"SP000008215","NAVACERRADA, SP","1980-08","63.4","71.9","54.8"
"SP000008215","NAVACERRADA, SP","1980-09","59.9","66.8","53.0"
"SP000008215","NAVACERRADA, SP","1980-10","44.6","50.2","39.0"
"SP000008215","NAVACERRADA, SP","1980-11","36.0","41.2","30.9"
"SP000008215","NAVACERRADA, SP","1980-12","29.3","34.3","24.3"
"SP000008215","NAVACERRADA, SP","1981-01","33.5","39.1","27.9"
"SP000008215","NAVACERRADA, SP","1981-03","37.4","42.8","32.1"
"SP000008215","NAVACERRADA, SP","1981-04","35.7","41.1","30.3"
"SP000008215","NAVACERRADA, SP","1981-05","41.0","47.6","34.3"
"SP000008215","NAVACERRADA, SP","1981-06","57.8","66.1","49.5"
"SP000008215","NAVACERRADA, SP","1981-07","59.6","68.9","50.4"
"SP000008215","NAVACERRADA, SP","1981-08","61.3","69.7","53.0"
"SP000008215","NAVACERRADA, SP","1981-09","55.1","62.5","47.7"
"SP000008215","NAVACERRADA, SP","1981-10","45.4","51.6","39.3"
"SP000008215","NAVACERRADA, SP","1981-11","43.8","49.5","38.2"
"SP000008215","NAVACERRADA, SP","1981-12","32.0","35.7","28.3"
"SP000008215","NAVACERRADA, SP","1982-01","33.0","36.4","29.5"
"SP000008215","NAVACERRADA, SP","1982-03","33.8","40.1","27.4"
"SP000008215","NAVACERRADA, SP","1982-04","40.0","47.0","33.0"
"SP000008215","NAVACERRADA, SP","1982-05","46.7","54.9","38.5"
"SP000008215","NAVACERRADA, SP","1982-06","54.4","62.7","46.1"
"SP000008215","NAVACERRADA, SP","1982-07","60.9","70.2","51.5"
"SP000008215","NAVACERRADA, SP","1982-08","60.9","69.5","52.4"
"SP000008215","NAVACERRADA, SP","1982-09","53.2","61.1","45.2"
"SP000008215","NAVACERRADA, SP","1982-10","41.5","47.0","36.0"
"SP000008215","NAVACERRADA, SP","1982-11","35.6","39.9","31.3"
"SP000008215","NAVACERRADA, SP","1982-12","30.8","34.6","27.0"
"SP000008215","NAVACERRADA, SP","1983-01","38.6","44.3","32.8"
"SP000008215","NAVACERRADA, SP","1983-02",,"32.3",
"SP000008215","NAVACERRADA, SP","1983-03","38.5","45.1","32.0"
"SP000008215","NAVACERRADA, SP","1983-04","34.1","39.5","28.7"
"SP000008215","NAVACERRADA, SP","1983-05","38.8","44.7","32.9"
"SP000008215","NAVACERRADA, SP","1983-06","56.5","64.7","48.2"
"SP000008215","NAVACERRADA, SP","1983-07","60.9","69.3","52.4"
"SP000008215","NAVACERRADA, SP","1983-08","55.8","63.5","48.2"
"SP000008215","NAVACERRADA, SP","1983-09","58.9","67.0","50.9"
"SP000008215","NAVACERRADA, SP","1983-10","48.8","55.9","41.6"
"SP000008215","NAVACERRADA, SP","1983-11","41.2","44.7","37.7"
"SP000008215","NAVACERRADA, SP","1983-12","36.9","41.7","32.0"
"SP000008215","NAVACERRADA, SP","1984-01","29.8","34.5","25.2"
"SP000008215","NAVACERRADA, SP","1984-02","28.9","34.4","23.3"
"SP000008215","NAVACERRADA, SP","1984-03","29.1","34.4","23.9"
"SP000008215","NAVACERRADA, SP","1984-04","43.2","49.3","37.0"
"SP000008215","NAVACERRADA, SP","1984-05","33.8","38.4","29.2"
"SP000008215","NAVACERRADA, SP","1984-06","51.6","58.5","44.6"
"SP000008215","NAVACERRADA, SP","1984-07","64.4","73.0","55.8"
"SP000008215","NAVACERRADA, SP","1984-08","58.0","66.5","49.6"
"SP000008215","NAVACERRADA, SP","1984-09","53.1","61.3","44.9"
"SP000008215","NAVACERRADA, SP","1984-10","45.2","51.1","39.4"
"SP000008215","NAVACERRADA, SP","1984-11","36.1","40.4","31.8"
"SP000008215","NAVACERRADA, SP","1984-12","31.9","36.5","27.3"
"SP000008215","NAVACERRADA, SP","1985-01","25.3","29.8","20.7"
"SP000008215","NAVACERRADA, SP","1985-03","29.8","35.3","24.3"
"SP000008215","NAVACERRADA, SP","1985-04","39.8","46.0","33.7"
"SP000008215","NAVACERRADA, SP","1985-05","40.6","46.9","34.3"
"SP000008215","NAVACERRADA, SP","1985-06","54.3","61.5","47.0"
"SP000008215","NAVACERRADA, SP","1985-07","63.9","73.1","54.7"
"SP000008215","NAVACERRADA, SP","1985-08","62.2","72.3","52.1"
"SP000008215","NAVACERRADA, SP","1985-09","61.5","70.1","52.9"
"SP000008215","NAVACERRADA, SP","1985-10","50.1","56.8","43.3"
"SP000008215","NAVACERRADA, SP","1985-11","34.8","39.5","30.0"
"SP000008215","NAVACERRADA, SP","1985-12","35.7","40.4","30.9"
"SP000008215","NAVACERRADA, SP","1986-01","28.1","32.5","23.7"
"SP000008215","NAVACERRADA, SP","1986-02","27.4","31.4","23.4"
"SP000008215","NAVACERRADA, SP","1986-03","32.9","38.3","27.4"
"SP000008215","NAVACERRADA, SP","1986-04","29.8","34.7","24.9"
"SP000008215","NAVACERRADA, SP","1986-05","49.5","57.8","41.1"
"SP000008215","NAVACERRADA, SP","1986-06","55.9","64.8","46.9"
"SP000008215","NAVACERRADA, SP","1986-07","64.1","74.1","54.2"
"SP000008215","NAVACERRADA, SP","1986-08","60.0","69.9","50.1"
"SP000008215","NAVACERRADA, SP","1986-09","54.6","61.5","47.7"
"SP000008215","NAVACERRADA, SP","1986-10","46.2","52.2","40.3"
"SP000008215","NAVACERRADA, SP","1986-11","38.4","44.2","32.7"
"SP000008215","NAVACERRADA, SP","1986-12","32.1","36.9","27.3"
"SP000008215","NAVACERRADA, SP","1987-01","29.3","33.5","25.2"
"SP000008215","NAVACERRADA, SP","1987-02","30.1","34.3","25.9"
"SP000008215","NAVACERRADA, SP","1987-03","37.1","43.2","30.9"
"SP000008215","NAVACERRADA, SP","1987-04","40.5","46.4","34.6"
"SP000008215","NAVACERRADA, SP","1987-05","45.7","53.7","37.7"
"SP000008215","NAVACERRADA, SP","1987-06","53.8","62.3","45.3"
"SP000008215","NAVACERRADA, SP","1987-07","58.2","67.2","49.2"
"SP000008215","NAVACERRADA, SP","1987-08","63.8","73.2","54.5"
"SP000008215","NAVACERRADA, SP","1987-09","60.5","68.2","52.8"
"SP000008215","NAVACERRADA, SP","1987-10","41.1","45.9","36.2"
"SP000008215","NAVACERRADA, SP","1987-11","35.9","40.1","31.7"
"SP000008215","NAVACERRADA, SP","1987-12","37.6","42.8","32.3"
"SP000008215","NAVACERRADA, SP","1988-01","31.7","35.4","28.1"
"SP000008215","NAVACERRADA, SP","1988-02","30.1","34.9","25.2"
"SP000008215","NAVACERRADA, SP","1988-03","35.7","42.6","28.7"
"SP000008215","NAVACERRADA, SP","1988-04","36.6","41.4","31.8"
"SP000008215","NAVACERRADA, SP","1988-05","42.9","48.4","37.3"
"SP000008215","NAVACERRADA, SP","1988-06","48.2","54.8","41.5"
"SP000008215","NAVACERRADA, SP","1988-07","60.8","70.1","51.6"
"SP000008215","NAVACERRADA, SP","1988-08","64.9","74.8","55.0"
"SP000008215","NAVACERRADA, SP","1988-09","58.6","68.3","48.9"
"SP000008215","NAVACERRADA, SP","1988-10","48.3","55.3","41.3"
"SP000008215","NAVACERRADA, SP","1988-11","40.3","45.2","35.4"
"SP000008215","NAVACERRADA, SP","1988-12","36.2","42.0","30.4"
"SP000008215","NAVACERRADA, SP","1989-01","33.3","38.8","27.9"
"SP000008215","NAVACERRADA, SP","1989-02","32.8","38.2","27.4"
"SP000008215","NAVACERRADA, SP","1989-03","39.1","45.8","32.4"
"SP000008215","NAVACERRADA, SP","1989-04","31.5","36.8","26.1"
"SP000008215","NAVACERRADA, SP","1989-05","49.4","57.1","41.6"
"SP000008215","NAVACERRADA, SP","1989-06","55.3","63.9","46.7"
"SP000008215","NAVACERRADA, SP","1989-07","65.4","74.2","56.6"
"SP000008215","NAVACERRADA, SP","1989-08","63.6","72.6","54.6"
"SP000008215","NAVACERRADA, SP","1989-09","53.0","60.3","45.7"
"SP000008215","NAVACERRADA, SP","1989-10","48.4","55.4","41.4"
"SP000008215","NAVACERRADA, SP","1989-11","36.4","39.8","32.9"
"SP000008215","NAVACERRADA, SP","1989-12","33.9","36.3","31.5"
"SP000008215","NAVACERRADA, SP","1990-01","30.2","34.8","25.5"
"SP000008215","NAVACERRADA, SP","1990-02","38.6","44.3","33.0"
"SP000008215","NAVACERRADA, SP","1990-03","37.8","45.5","30.0"
"SP000008215","NAVACERRADA, SP","1990-04","32.9","38.3","27.5"
"SP000008215","NAVACERRADA, SP","1990-05","48.1","56.4","39.8"
"SP000008215","NAVACERRADA, SP","1990-06","56.8","66.4","47.3"
"SP000008215","NAVACERRADA, SP","1990-07","64.5","74.7","54.3"
"SP000008215","NAVACERRADA, SP","1990-08","64.2","73.3","55.2"
"SP000008215","NAVACERRADA, SP","1990-09","58.0","65.6","50.4"
"SP000008215","NAVACERRADA, SP","1990-10","43.2","48.6","37.9"
"SP000008215","NAVACERRADA, SP","1990-11","36.6","42.0","31.3"
"SP000008215","NAVACERRADA, SP","1990-12","31.6","36.8","26.4"
"SP000008215","NAVACERRADA, SP","1991-01","29.1","33.9","24.3"
"SP000008215","NAVACERRADA, SP","1991-03","33.8","38.5","29.2"
"SP000008215","NAVACERRADA, SP","1991-04","35.3","41.7","28.9"
"SP000008215","NAVACERRADA, SP","1991-05","42.1","49.9","34.4"
"SP000008215","NAVACERRADA, SP","1991-06","57.0","66.3","47.7"
"SP000008215","NAVACERRADA, SP","1991-07","63.2","72.9","53.5"
"SP000008215","NAVACERRADA, SP","1991-08","66.4","76.0","56.8"
"SP000008215","NAVACERRADA, SP","1991-09","56.2","63.6","48.7"
"SP000008215","NAVACERRADA, SP","1991-10","40.0","45.8","34.2"
"SP000008215","NAVACERRADA, SP","1991-11","36.1","41.5","30.7"
"SP000008215","NAVACERRADA, SP","1991-12","36.7","41.2","32.1"
"SP000008215","NAVACERRADA, SP","1992-01","29.4","34.6","24.3"
"SP000008215","NAVACERRADA, SP","1992-02","36.5","42.6","30.4"
"SP000008215","NAVACERRADA, SP","1992-03","37.2","43.3","31.1"
"SP000008215","NAVACERRADA, SP","1992-04","39.9","46.7","33.0"
"SP000008215","NAVACERRADA, SP","1992-05","49.6","57.4","41.8"
"SP000008215","NAVACERRADA, SP","1992-06","46.2","53.1","39.3"
"SP000008215","NAVACERRADA, SP","1992-07","62.2","72.0","52.5"
"SP000008215","NAVACERRADA, SP","1992-08","61.5","71.2","51.8"
"SP000008215","NAVACERRADA, SP","1992-09","54.6","63.0","46.2"
"SP000008215","NAVACERRADA, SP","1992-10","38.4","43.3","33.4"
"SP000008215","NAVACERRADA, SP","1992-11","42.5","48.0","37.0"
"SP000008215","NAVACERRADA, SP","1992-12","31.5","36.1","27.0"
"SP000008215","NAVACERRADA, SP","1993-01","37.4","43.7","31.2"
"SP000008215","NAVACERRADA, SP","1993-02",,,"24.4"
"SP000008215","NAVACERRADA, SP","1993-03","34.8","40.9","28.7"
"SP000008215","NAVACERRADA, SP","1993-04","35.9","42.8","29.0"
"SP000008215","NAVACERRADA, SP","1993-05","41.9","48.3","35.5"
"SP000008215","NAVACERRADA, SP","1993-06","52.9","61.0","44.8"
"SP000008215","NAVACERRADA, SP","1993-07","60.6","69.9","51.2"
"SP000008215","NAVACERRADA, SP","1993-08","61.7","71.3","52.1"
"SP000008215","NAVACERRADA, SP","1993-09","48.0","55.5","40.4"
"SP000008215","NAVACERRADA, SP","1993-10","35.9","40.1","31.6"
"SP000008215","NAVACERRADA, SP","1993-11","36.2","41.4","31.0"
"SP000008215","NAVACERRADA, SP","1993-12","34.6","39.9","29.2"
"SP000008215","NAVACERRADA, SP","1994-01","30.2","35.9","24.5"
"SP000008215","NAVACERRADA, SP","1994-02",,,"24.6"
"SP000008215","NAVACERRADA, SP","1994-03","42.5","50.1","34.9"
"SP000008215","NAVACERRADA, SP","1994-04","34.8","42.4","27.2"
"SP000008215","NAVACERRADA, SP","1994-05","45.2","52.5","38.0"
"SP000008215","NAVACERRADA, SP","1994-06","55.8","65.7","45.9"
"SP000008215","NAVACERRADA, SP","1994-07","66.6","76.4","56.8"
"SP000008215","NAVACERRADA, SP","1994-08","64.3","73.7","54.8"
"SP000008215","NAVACERRADA, SP","1994-09","48.1","56.1","40.1"
"SP000008215","NAVACERRADA, SP","1994-10","45.0","50.5","39.5"
"SP000008215","NAVACERRADA, SP","1994-11","43.0","48.4","37.5"
"SP000008215","NAVACERRADA, SP","1994-12","34.5","39.6","29.5"
"SP000008215","NAVACERRADA, SP","1995-01","29.8","35.4","24.3"
"SP000008215","NAVACERRADA, SP","1995-02",,"42.7",
"SP000008215","NAVACERRADA, SP","1995-03","37.1","44.9","29.2"
"SP000008215","NAVACERRADA, SP","1995-04","42.5","51.0","33.9"
"SP000008215","NAVACERRADA, SP","1995-05","48.8","57.8","39.7"
"SP000008215","NAVACERRADA, SP","1995-06","56.3","65.7","46.9"
"SP000008215","NAVACERRADA, SP","1995-07","63.6","73.6","53.6"
"SP000008215","NAVACERRADA, SP","1995-08","62.6","72.2","53.1"
"SP000008215","NAVACERRADA, SP","1995-09","47.8","55.1","40.6"
"SP000008215","NAVACERRADA, SP","1995-10","49.2","55.4","43.0"
"SP000008215","NAVACERRADA, SP","1995-11","39.6","44.1","35.0"
"SP000008215","NAVACERRADA, SP","1995-12","32.1","35.9","28.3"
"SP000008215","NAVACERRADA, SP","1996-01","30.6","34.0","27.1"
"SP000008215","NAVACERRADA, SP","1996-02","27.4","32.1","22.7"
"SP000008215","NAVACERRADA, SP","1996-03","33.2","38.4","27.9"
"SP000008215","NAVACERRADA, SP","1996-04","39.4","45.7","33.0"
"SP000008215","NAVACERRADA, SP","1996-05","43.7","50.7","36.6"
"SP000008215","NAVACERRADA, SP","1996-06","57.0","66.5","47.5"
"SP000008215","NAVACERRADA, SP","1996-07","61.2","71.1","51.4"
"SP000008215","NAVACERRADA, SP","1996-08","58.6","68.4","48.9"
"SP000008215","NAVACERRADA, SP","1996-09","50.1","57.6","42.6"
"SP000008215","NAVACERRADA, SP","1996-10","45.5","51.8","39.1"
"SP000008215","NAVACERRADA, SP","1996-11","37.5","42.2","32.7"
"SP000008215","NAVACERRADA, SP","1996-12","31.9","35.5","28.1"
"SP000008215","NAVACERRADA, SP","1997-01","29.6","33.2","25.9"
"SP000008215","NAVACERRADA, SP","1997-02",,"44.9",
"SP000008215","NAVACERRADA, SP","1997-03","45.4","53.4","37.3"
"SP000008215","NAVACERRADA, SP","1997-04","46.1","53.8","38.4"
"SP000008215","NAVACERRADA, SP","1997-05","44.4","51.9","37.0"
"SP000008215","NAVACERRADA, SP","1997-06","49.2","57.3","41.2"
"SP000008215","NAVACERRADA, SP","1997-07","57.8","66.9","48.7"
"SP000008215","NAVACERRADA, SP","1997-08","61.3","70.6","51.9"
"SP000008215","NAVACERRADA, SP","1997-09","58.4","66.8","50.0"
"SP000008215","NAVACERRADA, SP","1997-10","48.6","54.5","42.7"
"SP000008215","NAVACERRADA, SP","1997-11","35.6","39.7","31.6"
"SP000008215","NAVACERRADA, SP","1997-12","33.7","38.6","28.9"
"SP000008215","NAVACERRADA, SP","1998-01","31.5","35.5","27.5"
"SP000008215","NAVACERRADA, SP","1998-02",,,"33.7"
"SP000008215","NAVACERRADA, SP","1998-03","41.4","48.3","34.5"
"SP000008215","NAVACERRADA, SP","1998-04","32.8","37.9","27.7"
"SP000008215","NAVACERRADA, SP","1998-05","43.3","49.5","37.0"
"SP000008215","NAVACERRADA, SP","1998-06","56.6","65.7","47.5"
"SP000008215","NAVACERRADA, SP","1998-07","63.6","73.5","53.8"
"SP000008215","NAVACERRADA, SP","1998-08","65.6","75.5","55.6"
"SP000008215","NAVACERRADA, SP","1998-09","53.0","61.0","45.0"
"SP000008215","NAVACERRADA, SP","1998-10","44.9","51.5","38.2"
"SP000008215","NAVACERRADA, SP","1998-11","35.9","41.1","30.8"
"SP000008215","NAVACERRADA, SP","1998-12","35.0","40.6","29.3"
"SP000008215","NAVACERRADA, SP","1999-01","30.8","35.9","25.8"
"SP000008215","NAVACERRADA, SP","1999-02","29.5","34.7","24.2"
"SP000008215","NAVACERRADA, SP","1999-03","34.2","39.5","29.0"
"SP000008215","NAVACERRADA, SP","1999-04","39.5","47.2","31.8"
"SP000008215","NAVACERRADA, SP","1999-05","47.7","55.0","40.5"
"SP000008215","NAVACERRADA, SP","1999-06","56.5","65.9","47.0"
"SP000008215","NAVACERRADA, SP","1999-07","65.2","74.8","55.6"
"SP000008215","NAVACERRADA, SP","1999-08","63.1","72.5","53.7"
"SP000008215","NAVACERRADA, SP","1999-09","53.0","60.8","45.3"
"SP000008215","NAVACERRADA, SP","1999-10","45.0","50.4","39.7"
"SP000008215","NAVACERRADA, SP","1999-11","33.0","38.4","27.6"
"SP000008215","NAVACERRADA, SP","1999-12","33.4","39.1","27.8"
